"",BBK01.WT4016,BBK01.WT4016_FLAGS
2010-04-27,0.84,
2010-04-28,0.74,
2010-04-29,0.75,
2010-04-30,0.76,
2010-05-01,.,No value available
2010-05-02,.,No value available
2010-05-03,0.76,
2010-05-04,0.69,
2010-05-05,0.61,
2010-05-06,0.56,
2010-05-07,0.40,
2010-05-08,.,No value available
2010-05-09,.,No value available
2010-05-10,0.61,
2010-05-11,0.48,
2010-05-12,0.49,
2010-05-13,0.47,
2010-05-14,0.40,
2010-05-15,.,No value available
2010-05-16,.,No value available
2010-05-17,0.42,
2010-05-18,0.41,
2010-05-19,0.33,
2010-05-20,0.35,
2010-05-21,0.33,
2010-05-22,.,No value available
2010-05-23,.,No value available
2010-05-24,0.39,
2010-05-25,0.34,
2010-05-26,0.37,
2010-05-27,0.37,
2010-05-28,0.40,
2010-05-29,.,No value available
2010-05-30,.,No value available
2010-05-31,0.38,
2010-06-01,0.35,
2010-06-02,0.37,
2010-06-03,0.40,
2010-06-04,0.38,
2010-06-05,.,No value available
2010-06-06,.,No value available
2010-06-07,0.33,
2010-06-08,0.32,
2010-06-09,0.33,
2010-06-10,0.35,
2010-06-11,0.35,
2010-06-12,.,No value available
2010-06-13,.,No value available
2010-06-14,0.32,
2010-06-15,0.33,
2010-06-16,0.32,
2010-06-17,0.34,
2010-06-18,0.36,
2010-06-19,.,No value available
2010-06-20,.,No value available
2010-06-21,0.42,
2010-06-22,0.37,
2010-06-23,0.39,
2010-06-24,0.37,
2010-06-25,0.36,
2010-06-26,.,No value available
2010-06-27,.,No value available
2010-06-28,0.41,
2010-06-29,0.39,
2010-06-30,0.40,
2010-07-01,0.53,
2010-07-02,0.53,
2010-07-03,.,No value available
2010-07-04,.,No value available
2010-07-05,0.49,
2010-07-06,0.51,
2010-07-07,0.52,
2010-07-08,0.55,
2010-07-09,0.65,
2010-07-10,.,No value available
2010-07-11,.,No value available
2010-07-12,0.60,
2010-07-13,0.60,
2010-07-14,0.63,
2010-07-15,0.69,
2010-07-16,0.70,
2010-07-17,.,No value available
2010-07-18,.,No value available
2010-07-19,0.70,
2010-07-20,0.68,
2010-07-21,0.64,
2010-07-22,0.60,
2010-07-23,0.62,
2010-07-24,.,No value available
2010-07-25,.,No value available
2010-07-26,0.63,
2010-07-27,0.72,
2010-07-28,0.75,
2010-07-29,0.73,
2010-07-30,0.68,
2010-07-31,.,No value available
2010-08-01,.,No value available
2010-08-02,0.69,
2010-08-03,0.66,
2010-08-04,0.61,
2010-08-05,0.66,
2010-08-06,0.65,
2010-08-07,.,No value available
2010-08-08,.,No value available
2010-08-09,0.64,
2010-08-10,0.63,
2010-08-11,0.57,
2010-08-12,0.49,
2010-08-13,0.51,
2010-08-14,.,No value available
2010-08-15,.,No value available
2010-08-16,0.48,
2010-08-17,0.52,
2010-08-18,0.54,
2010-08-19,0.56,
2010-08-20,0.51,
2010-08-21,.,No value available
2010-08-22,.,No value available
2010-08-23,0.47,
2010-08-24,0.48,
2010-08-25,0.48,
2010-08-26,0.48,
2010-08-27,0.49,
2010-08-28,.,No value available
2010-08-29,.,No value available
2010-08-30,0.48,
2010-08-31,0.48,
2010-09-01,0.48,
2010-09-02,0.52,
2010-09-03,0.50,
2010-09-04,.,No value available
2010-09-05,.,No value available
2010-09-06,0.51,
2010-09-07,0.51,
2010-09-08,0.50,
2010-09-09,0.55,
2010-09-10,0.59,
2010-09-11,.,No value available
2010-09-12,.,No value available
2010-09-13,0.63,
2010-09-14,0.60,
2010-09-15,0.63,
2010-09-16,0.68,
2010-09-17,0.69,
2010-09-18,.,No value available
2010-09-19,.,No value available
2010-09-20,0.68,
2010-09-21,0.69,
2010-09-22,0.65,
2010-09-23,0.61,
2010-09-24,0.60,
2010-09-25,.,No value available
2010-09-26,.,No value available
2010-09-27,0.61,
2010-09-28,0.63,
2010-09-29,0.62,
2010-09-30,0.66,
2010-10-01,0.76,
2010-10-02,.,No value available
2010-10-03,.,No value available
2010-10-04,0.72,
2010-10-05,0.72,
2010-10-06,0.69,
2010-10-07,0.71,
2010-10-08,0.70,
2010-10-09,.,No value available
2010-10-10,.,No value available
2010-10-11,0.71,
2010-10-12,0.66,
2010-10-13,0.72,
2010-10-14,0.71,
2010-10-15,0.71,
2010-10-16,.,No value available
2010-10-17,.,No value available
2010-10-18,0.76,
2010-10-19,0.82,
2010-10-20,0.83,
2010-10-21,0.87,
2010-10-22,0.90,
2010-10-23,.,No value available
2010-10-24,.,No value available
2010-10-25,0.89,
2010-10-26,0.90,
2010-10-27,0.94,
2010-10-28,0.94,
2010-10-29,0.94,
2010-10-30,.,No value available
2010-10-31,.,No value available
2010-11-01,0.92,
2010-11-02,0.94,
2010-11-03,0.95,
2010-11-04,0.96,
2010-11-05,0.88,
2010-11-06,.,No value available
2010-11-07,.,No value available
2010-11-08,0.90,
2010-11-09,0.90,
2010-11-10,0.90,
2010-11-11,0.81,
2010-11-12,0.82,
2010-11-13,.,No value available
2010-11-14,.,No value available
2010-11-15,0.88,
2010-11-16,0.88,
2010-11-17,0.87,
2010-11-18,0.88,
2010-11-19,0.90,
2010-11-20,.,No value available
2010-11-21,.,No value available
2010-11-22,0.90,
2010-11-23,0.82,
2010-11-24,0.73,
2010-11-25,0.78,
2010-11-26,0.74,
2010-11-27,.,No value available
2010-11-28,.,No value available
2010-11-29,0.73,
2010-11-30,0.70,
2010-12-01,0.70,
2010-12-02,0.71,
2010-12-03,0.68,
2010-12-04,.,No value available
2010-12-05,.,No value available
2010-12-06,0.66,
2010-12-07,0.67,
2010-12-08,0.72,
2010-12-09,0.74,
2010-12-10,0.76,
2010-12-11,.,No value available
2010-12-12,.,No value available
2010-12-13,0.79,
2010-12-14,0.74,
2010-12-15,0.77,
2010-12-16,0.79,
2010-12-17,0.80,
2010-12-18,.,No value available
2010-12-19,.,No value available
2010-12-20,0.80,
2010-12-21,0.81,
2010-12-22,0.77,
2010-12-23,0.69,
2010-12-24,.,No value available
2010-12-25,.,No value available
2010-12-26,.,No value available
2010-12-27,0.71,
2010-12-28,0.63,
2010-12-29,0.62,
2010-12-30,0.59,
2010-12-31,.,No value available
2011-01-01,.,No value available
2011-01-02,.,No value available
2011-01-03,0.55,
2011-01-04,0.59,
2011-01-05,0.60,
2011-01-06,0.67,
2011-01-07,0.65,
2011-01-08,.,No value available
2011-01-09,.,No value available
2011-01-10,0.64,
2011-01-11,0.65,
2011-01-12,0.71,
2011-01-13,0.72,
2011-01-14,0.88,
2011-01-15,.,No value available
2011-01-16,.,No value available
2011-01-17,0.85,
2011-01-18,0.89,
2011-01-19,0.91,
2011-01-20,0.91,
2011-01-21,0.98,
2011-01-22,.,No value available
2011-01-23,.,No value available
2011-01-24,0.99,
2011-01-25,0.97,
2011-01-26,1.01,
2011-01-27,1.03,
2011-01-28,1.08,
2011-01-29,.,No value available
2011-01-30,.,No value available
2011-01-31,1.13,
2011-02-01,1.11,
2011-02-02,1.11,
2011-02-03,1.17,
2011-02-04,1.12,
2011-02-05,.,No value available
2011-02-06,.,No value available
2011-02-07,1.13,
2011-02-08,1.08,
2011-02-09,1.16,
2011-02-10,1.15,
2011-02-11,1.13,
2011-02-12,.,No value available
2011-02-13,.,No value available
2011-02-14,1.11,
2011-02-15,1.13,
2011-02-16,1.11,
2011-02-17,1.09,
2011-02-18,1.07,
2011-02-19,.,No value available
2011-02-20,.,No value available
2011-02-21,1.12,
2011-02-22,1.12,
2011-02-23,1.18,
2011-02-24,1.15,
2011-02-25,1.19,
2011-02-26,.,No value available
2011-02-27,.,No value available
2011-02-28,1.16,
2011-03-01,1.18,
2011-03-02,1.15,
2011-03-03,1.17,
2011-03-04,1.37,
2011-03-05,.,No value available
2011-03-06,.,No value available
2011-03-07,1.36,
2011-03-08,1.34,
2011-03-09,1.33,
2011-03-10,1.32,
2011-03-11,1.27,
2011-03-12,.,No value available
2011-03-13,.,No value available
2011-03-14,1.26,
2011-03-15,1.17,
2011-03-16,1.18,
2011-03-17,1.16,
2011-03-18,1.18,
2011-03-19,.,No value available
2011-03-20,.,No value available
2011-03-21,1.25,
2011-03-22,1.30,
2011-03-23,1.27,
2011-03-24,1.26,
2011-03-25,1.30,
2011-03-26,.,No value available
2011-03-27,.,No value available
2011-03-28,1.32,
2011-03-29,1.33,
2011-03-30,1.33,
2011-03-31,1.33,
2011-04-01,1.38,
2011-04-02,.,No value available
2011-04-03,.,No value available
2011-04-04,1.37,
2011-04-05,1.37,
2011-04-06,1.39,
2011-04-07,1.38,
2011-04-08,1.45,
2011-04-09,.,No value available
2011-04-10,.,No value available
2011-04-11,1.47,
2011-04-12,1.45,
2011-04-13,1.44,
2011-04-14,1.42,
2011-04-15,1.44,
2011-04-16,.,No value available
2011-04-17,.,No value available
2011-04-18,1.42,
2011-04-19,1.43,
2011-04-20,1.44,
2011-04-21,1.44,
2011-04-22,.,No value available
2011-04-23,.,No value available
2011-04-24,.,No value available
2011-04-25,.,No value available
2011-04-26,1.38,
2011-04-27,1.37,
2011-04-28,1.41,
2011-04-29,1.44,
2011-04-30,.,No value available
2011-05-01,.,No value available
2011-05-02,1.44,
2011-05-03,1.45,
2011-05-04,1.52,
2011-05-05,1.55,
2011-05-06,1.39,
2011-05-07,.,No value available
2011-05-08,.,No value available
2011-05-09,1.42,
2011-05-10,1.42,
2011-05-11,1.38,
2011-05-12,1.36,
2011-05-13,1.40,
2011-05-14,.,No value available
2011-05-15,.,No value available
2011-05-16,1.41,
2011-05-17,1.43,
2011-05-18,1.43,
2011-05-19,1.44,
2011-05-20,1.43,
2011-05-21,.,No value available
2011-05-22,.,No value available
2011-05-23,1.36,
2011-05-24,1.37,
2011-05-25,1.34,
2011-05-26,1.34,
2011-05-27,1.29,
2011-05-28,.,No value available
2011-05-29,.,No value available
2011-05-30,1.28,
2011-05-31,1.33,
2011-06-01,1.31,
2011-06-02,1.32,
2011-06-03,1.34,
2011-06-04,.,No value available
2011-06-05,.,No value available
2011-06-06,1.36,
2011-06-07,1.38,
2011-06-08,1.41,
2011-06-09,1.41,
2011-06-10,1.35,
2011-06-11,.,No value available
2011-06-12,.,No value available
2011-06-13,1.33,
2011-06-14,1.35,
2011-06-15,1.39,
2011-06-16,1.33,
2011-06-17,1.35,
2011-06-18,.,No value available
2011-06-19,.,No value available
2011-06-20,1.32,
2011-06-21,1.34,
2011-06-22,1.35,
2011-06-23,1.31,
2011-06-24,1.27,
2011-06-25,.,No value available
2011-06-26,.,No value available
2011-06-27,1.26,
2011-06-28,1.29,
2011-06-29,1.35,
2011-06-30,1.38,
2011-07-01,1.41,
2011-07-02,.,No value available
2011-07-03,.,No value available
2011-07-04,1.42,
2011-07-05,1.41,
2011-07-06,1.37,
2011-07-07,1.40,
2011-07-08,1.37,
2011-07-09,.,No value available
2011-07-10,.,No value available
2011-07-11,1.31,
2011-07-12,1.16,
2011-07-13,1.23,
2011-07-14,1.22,
2011-07-15,1.17,
2011-07-16,.,No value available
2011-07-17,.,No value available
2011-07-18,1.16,
2011-07-19,1.15,
2011-07-20,1.15,
2011-07-21,1.18,
2011-07-22,1.24,
2011-07-23,.,No value available
2011-07-24,.,No value available
2011-07-25,1.24,
2011-07-26,1.22,
2011-07-27,1.19,
2011-07-28,1.15,
2011-07-29,1.12,
2011-07-30,.,No value available
2011-07-31,.,No value available
2011-08-01,1.10,
2011-08-02,1.04,
2011-08-03,1.00,
2011-08-04,1.04,
2011-08-05,0.81,
2011-08-06,.,No value available
2011-08-07,.,No value available
2011-08-08,0.79,
2011-08-09,0.66,
2011-08-10,0.70,
2011-08-11,0.56,
2011-08-12,0.64,
2011-08-13,.,No value available
2011-08-14,.,No value available
2011-08-15,0.67,
2011-08-16,0.70,
2011-08-17,0.69,
2011-08-18,0.64,
2011-08-19,0.59,
2011-08-20,.,No value available
2011-08-21,.,No value available
2011-08-22,0.60,
2011-08-23,0.60,
2011-08-24,0.64,
2011-08-25,0.64,
2011-08-26,0.58,
2011-08-27,.,No value available
2011-08-28,.,No value available
2011-08-29,0.59,
2011-08-30,0.61,
2011-08-31,0.61,
2011-09-01,0.57,
2011-09-02,0.53,
2011-09-03,.,No value available
2011-09-04,.,No value available
2011-09-05,0.44,
2011-09-06,0.42,
2011-09-07,0.40,
2011-09-08,0.39,
2011-09-09,0.30,
2011-09-10,.,No value available
2011-09-11,.,No value available
2011-09-12,0.24,
2011-09-13,0.29,
2011-09-14,0.37,
2011-09-15,0.37,
2011-09-16,0.35,
2011-09-17,.,No value available
2011-09-18,.,No value available
2011-09-19,0.29,
2011-09-20,0.26,
2011-09-21,0.24,
2011-09-22,0.18,
2011-09-23,0.16,
2011-09-24,.,No value available
2011-09-25,.,No value available
2011-09-26,0.13,
2011-09-27,0.20,
2011-09-28,0.27,
2011-09-29,0.22,
2011-09-30,0.24,
2011-10-01,.,No value available
2011-10-02,.,No value available
2011-10-03,0.20,
2011-10-04,0.20,
2011-10-05,0.22,
2011-10-06,0.19,
2011-10-07,0.29,
2011-10-08,.,No value available
2011-10-09,.,No value available
2011-10-10,0.31,
2011-10-11,0.31,
2011-10-12,0.35,
2011-10-13,0.33,
2011-10-14,0.33,
2011-10-15,.,No value available
2011-10-16,.,No value available
2011-10-17,0.32,
2011-10-18,0.27,
2011-10-19,0.31,
2011-10-20,0.29,
2011-10-21,0.28,
2011-10-22,.,No value available
2011-10-23,.,No value available
2011-10-24,0.29,
2011-10-25,0.26,
2011-10-26,0.25,
2011-10-27,0.26,
2011-10-28,0.31,
2011-10-29,.,No value available
2011-10-30,.,No value available
2011-10-31,0.26,
2011-11-01,0.17,
2011-11-02,0.17,
2011-11-03,0.14,
2011-11-04,0.06,
2011-11-05,.,No value available
2011-11-06,.,No value available
2011-11-07,0.07,
2011-11-08,0.09,
2011-11-09,0.11,
2011-11-10,0.04,
2011-11-11,0.07,
2011-11-12,.,No value available
2011-11-13,.,No value available
2011-11-14,0.04,
2011-11-15,0.03,
2011-11-16,0.05,
2011-11-17,0.03,
2011-11-18,0.06,
2011-11-19,.,No value available
2011-11-20,.,No value available
2011-11-21,0.04,
2011-11-22,0.04,
2011-11-23,0.08,
2011-11-24,0.04,
2011-11-25,-0.01,
2011-11-26,.,No value available
2011-11-27,.,No value available
2011-11-28,0.01,
2011-11-29,-0.01,
2011-11-30,-0.08,
2011-12-01,-0.08,
2011-12-02,-0.06,
2011-12-03,.,No value available
2011-12-04,.,No value available
2011-12-05,-0.02,
2011-12-06,-0.02,
2011-12-07,-0.02,
2011-12-08,-0.03,
2011-12-09,-0.03,
2011-12-10,.,No value available
2011-12-11,.,No value available
2011-12-12,-0.01,
2011-12-13,-0.01,
2011-12-14,-0.01,
2011-12-15,-0.04,
2011-12-16,-0.02,
2011-12-17,.,No value available
2011-12-18,.,No value available
2011-12-19,-0.06,
2011-12-20,-0.05,
2011-12-21,-0.05,
2011-12-22,-0.10,
2011-12-23,-0.08,
2011-12-24,.,No value available
2011-12-25,.,No value available
2011-12-26,.,No value available
2011-12-27,-0.07,
2011-12-28,-0.09,
2011-12-29,-0.09,
2011-12-30,-0.07,
2011-12-31,.,No value available
2012-01-01,.,No value available
2012-01-02,-0.10,
2012-01-03,-0.06,
2012-01-04,-0.07,
2012-01-05,-0.10,
2012-01-06,-0.05,
2012-01-07,.,No value available
2012-01-08,.,No value available
2012-01-09,-0.07,
2012-01-10,-0.06,
2012-01-11,-0.02,
2012-01-12,0.01,
2012-01-13,0.05,
2012-01-14,.,No value available
2012-01-15,.,No value available
2012-01-16,0.06,
2012-01-17,0.08,
2012-01-18,0.08,
2012-01-19,0.09,
2012-01-20,0.08,
2012-01-21,.,No value available
2012-01-22,.,No value available
2012-01-23,0.08,
2012-01-24,0.08,
2012-01-25,0.10,
2012-01-26,0.09,
2012-01-27,0.04,
2012-01-28,.,No value available
2012-01-29,.,No value available
2012-01-30,0.07,
2012-01-31,0.06,
2012-02-01,0.05,
2012-02-02,0.04,
2012-02-03,0.06,
2012-02-04,.,No value available
2012-02-05,.,No value available
2012-02-06,0.06,
2012-02-07,0.05,
2012-02-08,0.16,
2012-02-09,0.09,
2012-02-10,0.09,
2012-02-11,.,No value available
2012-02-12,.,No value available
2012-02-13,0.11,
2012-02-14,0.14,
2012-02-15,0.14,
2012-02-16,0.09,
2012-02-17,0.12,
2012-02-18,.,No value available
2012-02-19,.,No value available
2012-02-20,0.19,
2012-02-21,0.15,
2012-02-22,0.13,
2012-02-23,0.17,
2012-02-24,0.13,
2012-02-25,.,No value available
2012-02-26,.,No value available
2012-02-27,0.09,
2012-02-28,0.16,
2012-02-29,0.16,
2012-03-01,0.15,
2012-03-02,0.14,
2012-03-03,.,No value available
2012-03-04,.,No value available
2012-03-05,0.11,
2012-03-06,0.13,
2012-03-07,0.23,
2012-03-08,0.16,
2012-03-09,0.16,
2012-03-10,.,No value available
2012-03-11,.,No value available
2012-03-12,0.09,
2012-03-13,0.08,
2012-03-14,0.20,
2012-03-15,0.12,
2012-03-16,0.12,
2012-03-17,.,No value available
2012-03-18,.,No value available
2012-03-19,0.14,
2012-03-20,0.20,
2012-03-21,0.41,
2012-03-22,0.13,
2012-03-23,0.12,
2012-03-24,.,No value available
2012-03-25,.,No value available
2012-03-26,0.15,
2012-03-27,0.33,
2012-03-28,0.20,
2012-03-29,0.20,
2012-03-30,0.33,
2012-03-31,.,No value available
2012-04-01,.,No value available
2012-04-02,0.13,
2012-04-03,0.33,
2012-04-04,0.33,
2012-04-05,0.68,
2012-04-06,.,No value available
2012-04-07,.,No value available
2012-04-08,.,No value available
2012-04-09,.,No value available
2012-04-10,3.85,
"",General: BO = Five-year Federal note (Bobl),
