"",BBK01.OU7490,BBK01.OU7490_FLAGS
1977-02,-,Nothing exists
1977-03,-,Nothing exists
1977-04,-,Nothing exists
1977-05,-,Nothing exists
1977-06,-,Nothing exists
1977-07,-,Nothing exists
1977-08,-,Nothing exists
1977-09,-,Nothing exists
1977-10,-,Nothing exists
1977-11,-,Nothing exists
1977-12,-,Nothing exists
1978-01,-,Nothing exists
1978-02,-,Nothing exists
1978-03,-,Nothing exists
1978-04,-,Nothing exists
1978-05,-,Nothing exists
1978-06,-,Nothing exists
1978-07,-,Nothing exists
1978-08,-,Nothing exists
1978-09,-,Nothing exists
1978-10,-,Nothing exists
1978-11,-,Nothing exists
1978-12,-,Nothing exists
1979-01,-,Nothing exists
1979-02,-,Nothing exists
1979-03,-,Nothing exists
1979-04,-,Nothing exists
1979-05,-,Nothing exists
1979-06,-,Nothing exists
1979-07,-,Nothing exists
1979-08,-,Nothing exists
1979-09,-,Nothing exists
1979-10,-,Nothing exists
1979-11,-,Nothing exists
1979-12,-,Nothing exists
1980-01,-,Nothing exists
1980-02,-,Nothing exists
1980-03,-,Nothing exists
1980-04,-,Nothing exists
1980-05,-,Nothing exists
1980-06,-,Nothing exists
1980-07,-,Nothing exists
1980-08,-,Nothing exists
1980-09,-,Nothing exists
1980-10,-,Nothing exists
1980-11,-,Nothing exists
1980-12,-,Nothing exists
1981-01,-,Nothing exists
1981-02,-,Nothing exists
1981-03,-,Nothing exists
1981-04,-,Nothing exists
1981-05,-,Nothing exists
1981-06,-,Nothing exists
1981-07,-,Nothing exists
1981-08,-,Nothing exists
1981-09,-,Nothing exists
1981-10,-,Nothing exists
1981-11,-,Nothing exists
1981-12,-,Nothing exists
1982-01,-,Nothing exists
1982-02,-,Nothing exists
1982-03,-,Nothing exists
1982-04,-,Nothing exists
1982-05,-,Nothing exists
1982-06,-,Nothing exists
1982-07,-,Nothing exists
1982-08,-,Nothing exists
1982-09,-,Nothing exists
1982-10,-,Nothing exists
1982-11,-,Nothing exists
1982-12,-,Nothing exists
1983-01,-,Nothing exists
1983-02,-,Nothing exists
1983-03,-,Nothing exists
1983-04,-,Nothing exists
1983-05,-,Nothing exists
1983-06,-,Nothing exists
1983-07,-,Nothing exists
1983-08,-,Nothing exists
1983-09,-,Nothing exists
1983-10,-,Nothing exists
1983-11,-,Nothing exists
1983-12,-,Nothing exists
1984-01,-,Nothing exists
1984-02,-,Nothing exists
1984-03,-,Nothing exists
1984-04,-,Nothing exists
1984-05,-,Nothing exists
1984-06,-,Nothing exists
1984-07,-,Nothing exists
1984-08,-,Nothing exists
1984-09,-,Nothing exists
1984-10,-,Nothing exists
1984-11,-,Nothing exists
1984-12,-,Nothing exists
1985-01,-,Nothing exists
1985-02,-,Nothing exists
1985-03,-,Nothing exists
1985-04,-,Nothing exists
1985-05,-,Nothing exists
1985-06,-,Nothing exists
1985-07,-,Nothing exists
1985-08,-,Nothing exists
1985-09,-,Nothing exists
1985-10,-,Nothing exists
1985-11,-,Nothing exists
1985-12,-,Nothing exists
1986-01,-,Nothing exists
1986-02,-,Nothing exists
1986-03,-,Nothing exists
1986-04,-,Nothing exists
1986-05,-,Nothing exists
1986-06,0.121,
1986-07,0.119,
1986-08,0.124,
1986-09,0.125,
1986-10,0.153,
1986-11,0.182,
1986-12,0.198,
1987-01,0.283,
1987-02,0.314,
1987-03,0.321,
1987-04,0.324,
1987-05,0.315,
1987-06,0.319,
1987-07,0.235,
1987-08,0.221,
1987-09,0.223,
1987-10,0.218,
1987-11,0.241,
1987-12,0.235,
1988-01,0.254,
1988-02,0.282,
1988-03,0.300,
1988-04,0.259,
1988-05,0.257,
1988-06,0.250,
1988-07,0.259,
1988-08,0.242,
1988-09,0.240,
1988-10,0.240,
1988-11,0.270,
1988-12,0.276,
1989-01,0.282,
1989-02,0.281,
1989-03,0.254,
1989-04,0.251,
1989-05,0.258,
1989-06,0.267,
1989-07,0.259,
1989-08,0.254,
1989-09,0.255,
1989-10,0.253,
1989-11,0.253,
1989-12,0.255,
1990-01,0.255,
1990-02,0.253,
1990-03,0.214,
1990-04,0.217,
1990-05,0.215,
1990-06,0.215,
1990-07,0.221,
1990-08,0.214,
1990-09,0.214,
1990-10,0.214,
1990-11,0.206,
1990-12,0.201,
1991-01,0.200,
1991-02,0.197,
1991-03,0.182,
1991-04,0.180,
1991-05,0.179,
1991-06,0.188,
1991-07,0.190,
1991-08,0.206,
1991-09,0.203,
1991-10,0.202,
1991-11,0.203,
1991-12,0.179,
1992-01,0.180,
1992-02,0.183,
1992-03,0.175,
1992-04,0.175,
1992-05,0.166,
1992-06,0.150,
1992-07,0.142,
1992-08,0.142,
1992-09,0.147,
1992-10,0.148,
1992-11,0.146,
1992-12,0.146,
1993-01,0.134,
1993-02,0.142,
1993-03,0.124,
1993-04,0.119,
1993-05,0.124,
1993-06,0.114,
1993-07,0.126,
1993-08,0.124,
1993-09,0.126,
1993-10,0.131,
1993-11,0.132,
1993-12,0.147,
1994-01,0.144,
1994-02,0.150,
1994-03,0.148,
1994-04,0.151,
1994-05,0.169,
1994-06,0.174,
1994-07,0.177,
1994-08,0.180,
1994-09,0.176,
1994-10,0.169,
1994-11,0.174,
1994-12,0.173,
1995-01,0.207,
1995-02,0.202,
1995-03,0.199,
1995-04,0.202,
1995-05,0.205,
1995-06,0.203,
1995-07,0.206,
1995-08,0.192,
1995-09,0.187,
1995-10,0.191,
1995-11,0.191,
1995-12,0.180,
1996-01,0.182,
1996-02,0.179,
1996-03,0.182,
1996-04,0.189,
1996-05,0.198,
1996-06,0.202,
1996-07,0.209,
1996-08,0.222,
1996-09,0.231,
1996-10,0.217,
1996-11,0.204,
1996-12,0.228,
1997-01,0.222,
1997-02,0.233,
1997-03,0.228,
1997-04,0.222,
1997-05,0.235,
1997-06,0.243,
1997-07,0.246,
1997-08,0.218,
1997-09,0.193,
1997-10,0.189,
1997-11,0.188,
1997-12,0.191,
1998-01,0.191,
1998-02,0.193,
1998-03,0.198,
1998-04,0.186,
1998-05,0.182,
1998-06,0.230,
1998-07,0.175,
1998-08,0.179,
1998-09,0.169,
1998-10,0.178,
1998-11,0.486,
1998-12,0.836,
1999-01,0.563,
1999-02,0.346,
1999-03,0.420,
1999-04,0.427,
1999-05,0.436,
1999-06,0.510,
1999-07,0.499,
1999-08,0.491,
1999-09,0.472,
1999-10,0.565,
1999-11,0.531,
1999-12,0.462,
2000-01,0.449,
2000-02,0.547,
2000-03,0.533,
2000-04,0.936,
2000-05,0.793,
2000-06,0.940,
2000-07,0.938,
2000-08,0.858,
2000-09,1.160,
2000-10,1.417,
2000-11,1.549,
2000-12,1.313,
2001-01,1.297,
2001-02,1.229,
2001-03,1.355,
2001-04,1.387,
2001-05,1.251,
2001-06,1.557,
2001-07,1.792,
2001-08,1.419,
2001-09,1.514,
2001-10,1.523,
2001-11,1.003,
2001-12,1.211,
2002-01,1.420,
2002-02,1.182,
2002-03,1.227,
2002-04,1.148,
2002-05,1.042,
2002-06,1.387,
2002-07,1.454,
2002-08,1.678,
2002-09,1.822,
2002-10,1.843,
2002-11,1.964,
2002-12,1.418,
2003-01,1.089,
2003-02,0.910,
2003-03,1.152,
2003-04,1.338,
2003-05,1.307,
2003-06,1.305,
2003-07,1.313,
2003-08,1.392,
2003-09,1.257,
2003-10,1.261,
2003-11,1.396,
2003-12,1.317,
2004-01,1.240,
2004-02,0.948,
2004-03,0.491,
2004-04,0.432,
2004-05,0.448,
2004-06,0.434,
2004-07,0.463,
2004-08,0.458,
2004-09,0.562,
2004-10,0.517,
2004-11,0.485,
2004-12,0.791,
2005-01,0.559,
2005-02,0.798,
2005-03,0.717,
2005-04,0.791,
2005-05,1.163,
2005-06,1.357,
2005-07,1.329,
2005-08,1.322,
2005-09,1.375,
2005-10,1.451,
2005-11,1.686,
2005-12,1.474,
2006-01,1.240,
2006-02,1.661,
2006-03,1.832,
2006-04,1.726,
2006-05,1.773,
2006-06,1.170,
2006-07,1.658,
2006-08,1.677,
2006-09,2.113,
2006-10,1.674,
2006-11,1.582,
2006-12,1.257,
2007-01,1.607,
2007-02,1.772,
2007-03,1.852,
2007-04,1.877,
2007-05,1.821,
2007-06,1.725,
2007-07,1.423,
2007-08,1.709,
2007-09,1.870,
2007-10,1.671,
2007-11,1.343,
2007-12,1.260,
2008-01,1.267,
2008-02,1.352,
2008-03,1.377,
2008-04,1.399,
2008-05,1.332,
2008-06,1.321,
2008-07,1.267,
2008-08,1.279,
2008-09,1.306,
2008-10,1.425,
2008-11,1.273,
2008-12,0.688,
2009-01,0.648,
2009-02,0.601,
2009-03,0.666,
2009-04,0.705,
2009-05,0.808,
2009-06,0.999,
2009-07,0.913,
2009-08,1.039,
2009-09,1.063,
2009-10,1.006,
2009-11,1.042,
2009-12,1.048,
2010-01,1.050,
2010-02,1.017,
2010-03,1.106,
2010-04,1.053,
2010-05,1.045,
2010-06,1.043,
2010-07,1.012,
2010-08,1.013,
2010-09,0.879,
2010-10,0.858,
2010-11,0.894,
2010-12,0.817,
2011-01,0.814,
2011-02,0.792,
2011-03,0.662,
2011-04,0.644,
2011-05,0.643,
2011-06,0.622,
2011-07,0.589,
2011-08,0.565,
2011-09,0.545,
2011-10,0.600,
2011-11,0.597,
2011-12,0.644,
2012-01,0.645,
2012-02,0.613,
2012-03,0.577,
2012-04,0.568,
2012-05,0.565,
2012-06,0.545,
2012-07,0.545,
2012-08,0.511,
2012-09,0.513,
2012-10,0.512,
2012-11,0.497,
2012-12,0.486,
2013-01,0.455,
2013-02,0.422,
2013-03,1.506,
2013-04,1.510,
2013-05,1.513,
2013-06,1.522,
2013-07,1.544,
2013-08,1.541,
2013-09,1.489,
2013-10,1.486,
2013-11,1.510,
2013-12,1.492,
2014-01,1.471,
2014-02,1.477,
2014-03,1.466,
2014-04,1.458,
2014-05,1.452,
2014-06,1.482,
2014-07,1.514,
2014-08,1.523,
2014-09,1.490,
2014-10,1.495,
2014-11,1.447,
2014-12,1.453,Provisional value
