"",BBK01.WU0028,BBK01.WU0028_FLAGS
1976-06,-,Nothing exists
1976-07,-,Nothing exists
1976-08,26,
1976-09,-,Nothing exists
1976-10,-,Nothing exists
1976-11,-,Nothing exists
1976-12,82,
1977-01,-,Nothing exists
1977-02,77,
1977-03,-,Nothing exists
1977-04,-,Nothing exists
1977-05,77,
1977-06,-,Nothing exists
1977-07,-,Nothing exists
1977-08,-,Nothing exists
1977-09,-,Nothing exists
1977-10,-,Nothing exists
1977-11,-,Nothing exists
1977-12,6,
1978-01,-,Nothing exists
1978-02,-,Nothing exists
1978-03,-,Nothing exists
1978-04,-,Nothing exists
1978-05,-,Nothing exists
1978-06,-,Nothing exists
1978-07,51,
1978-08,-,Nothing exists
1978-09,-,Nothing exists
1978-10,-,Nothing exists
1978-11,3,
1978-12,7,
1979-01,-,Nothing exists
1979-02,-,Nothing exists
1979-03,-,Nothing exists
1979-04,-,Nothing exists
1979-05,-,Nothing exists
1979-06,-,Nothing exists
1979-07,-,Nothing exists
1979-08,-,Nothing exists
1979-09,-,Nothing exists
1979-10,-,Nothing exists
1979-11,-,Nothing exists
1979-12,10,
1980-01,-,Nothing exists
1980-02,-,Nothing exists
1980-03,-,Nothing exists
1980-04,-,Nothing exists
1980-05,-,Nothing exists
1980-06,-,Nothing exists
1980-07,-,Nothing exists
1980-08,-,Nothing exists
1980-09,-,Nothing exists
1980-10,-,Nothing exists
1980-11,-,Nothing exists
1980-12,10,
1981-01,-,Nothing exists
1981-02,-,Nothing exists
1981-03,-,Nothing exists
1981-04,-,Nothing exists
1981-05,-,Nothing exists
1981-06,-,Nothing exists
1981-07,-,Nothing exists
1981-08,-,Nothing exists
1981-09,-,Nothing exists
1981-10,-,Nothing exists
1981-11,-,Nothing exists
1981-12,10,
1982-01,-,Nothing exists
1982-02,-,Nothing exists
1982-03,-,Nothing exists
1982-04,-,Nothing exists
1982-05,-,Nothing exists
1982-06,50,
1982-07,-,Nothing exists
1982-08,-,Nothing exists
1982-09,-,Nothing exists
1982-10,-,Nothing exists
1982-11,-,Nothing exists
1982-12,10,
1983-01,-,Nothing exists
1983-02,-,Nothing exists
1983-03,-,Nothing exists
1983-04,-,Nothing exists
1983-05,10,
1983-06,-,Nothing exists
1983-07,-,Nothing exists
1983-08,-,Nothing exists
1983-09,-,Nothing exists
1983-10,-,Nothing exists
1983-11,-,Nothing exists
1983-12,11,
1984-01,36,
1984-02,8,
1984-03,256,
1984-04,-,Nothing exists
1984-05,-,Nothing exists
1984-06,-,Nothing exists
1984-07,-,Nothing exists
1984-08,-,Nothing exists
1984-09,-,Nothing exists
1984-10,-,Nothing exists
1984-11,-,Nothing exists
1984-12,11,
1985-01,256,
1985-02,-,Nothing exists
1985-03,-,Nothing exists
1985-04,-,Nothing exists
1985-05,46,
1985-06,-,Nothing exists
1985-07,-,Nothing exists
1985-08,-,Nothing exists
1985-09,-,Nothing exists
1985-10,19,
1985-11,-,Nothing exists
1985-12,10,
1986-01,-,Nothing exists
1986-02,26,
1986-03,-,Nothing exists
1986-04,256,
1986-05,-,Nothing exists
1986-06,-,Nothing exists
1986-07,-,Nothing exists
1986-08,36,
1986-09,-,Nothing exists
1986-10,-,Nothing exists
1986-11,-,Nothing exists
1986-12,15,
1987-01,77,
1987-02,-,Nothing exists
1987-03,-,Nothing exists
1987-04,-,Nothing exists
1987-05,-,Nothing exists
1987-06,-,Nothing exists
1987-07,23,
1987-08,74,
1987-09,-,Nothing exists
1987-10,-,Nothing exists
1987-11,-,Nothing exists
1987-12,-,Nothing exists
1988-01,-,Nothing exists
1988-02,-,Nothing exists
1988-03,-,Nothing exists
1988-04,-,Nothing exists
1988-05,-,Nothing exists
1988-06,-,Nothing exists
1988-07,-,Nothing exists
1988-08,15,
1988-09,-,Nothing exists
1988-10,-,Nothing exists
1988-11,-,Nothing exists
1988-12,-,Nothing exists
1989-01,51,
1989-02,-,Nothing exists
1989-03,-,Nothing exists
1989-04,-,Nothing exists
1989-05,-,Nothing exists
1989-06,51,
1989-07,-,Nothing exists
1989-08,-,Nothing exists
1989-09,51,
1989-10,-,Nothing exists
1989-11,-,Nothing exists
1989-12,-,Nothing exists
1990-01,-,Nothing exists
1990-02,-,Nothing exists
1990-03,-,Nothing exists
1990-04,-,Nothing exists
1990-05,-,Nothing exists
1990-06,-,Nothing exists
1990-07,-,Nothing exists
1990-08,-,Nothing exists
1990-09,-,Nothing exists
1990-10,-,Nothing exists
1990-11,-,Nothing exists
1990-12,-,Nothing exists
1991-01,171,
1991-02,-,Nothing exists
1991-03,-,Nothing exists
1991-04,143,
1991-05,-,Nothing exists
1991-06,-,Nothing exists
1991-07,-,Nothing exists
1991-08,15,
1991-09,-,Nothing exists
1991-10,-,Nothing exists
1991-11,32,
1991-12,-,Nothing exists
1992-01,-,Nothing exists
1992-02,-,Nothing exists
1992-03,-,Nothing exists
1992-04,-,Nothing exists
1992-05,-,Nothing exists
1992-06,-,Nothing exists
1992-07,-,Nothing exists
1992-08,-,Nothing exists
1992-09,-,Nothing exists
1992-10,-,Nothing exists
1992-11,-,Nothing exists
1992-12,-,Nothing exists
1993-01,77,
1993-02,-,Nothing exists
1993-03,-,Nothing exists
1993-04,13,
1993-05,8,
1993-06,51,
1993-07,15,
1993-08,39,
1993-09,18,
1993-10,8,
1993-11,-,Nothing exists
1993-12,3,
1994-01,-,Nothing exists
1994-02,-,Nothing exists
1994-03,-,Nothing exists
1994-04,20,
1994-05,26,
1994-06,92,
1994-07,-,Nothing exists
1994-08,-,Nothing exists
1994-09,62,
1994-10,-,Nothing exists
1994-11,49,
1994-12,-,Nothing exists
1995-01,-,Nothing exists
1995-02,-,Nothing exists
1995-03,-,Nothing exists
1995-04,-,Nothing exists
1995-05,-,Nothing exists
1995-06,26,
1995-07,-,Nothing exists
1995-08,-,Nothing exists
1995-09,-,Nothing exists
1995-10,77,
1995-11,-,Nothing exists
1995-12,-,Nothing exists
1996-01,153,
1996-02,140,
1996-03,-,Nothing exists
1996-04,-,Nothing exists
1996-05,156,
1996-06,-,Nothing exists
1996-07,104,
1996-08,-,Nothing exists
1996-09,-,Nothing exists
1996-10,22,
1996-11,131,
1996-12,184,
1997-01,-,Nothing exists
1997-02,89,
1997-03,5,
1997-04,70,
1997-05,513,
1997-06,-,Nothing exists
1997-07,-,Nothing exists
1997-08,51,
1997-09,-,Nothing exists
1997-10,56,
1997-11,13,
1997-12,181,
1998-01,-,Nothing exists
1998-02,-,Nothing exists
1998-03,307,
1998-04,282,
1998-05,179,
1998-06,156,
1998-07,402,
1998-08,-,Nothing exists
1998-09,10,
1998-10,66,
1998-11,77,
1998-12,256,
1999-01,-,Nothing exists
1999-02,-,Nothing exists
1999-03,150,
1999-04,-,Nothing exists
1999-05,-,Nothing exists
1999-06,550,
1999-07,100,
1999-08,160,
1999-09,320,
1999-10,1060,
1999-11,225,
1999-12,5,
2000-01,50,
2000-02,524,
2000-03,-,Nothing exists
2000-04,-,Nothing exists
2000-05,20,
2000-06,1075,
2000-07,2743,
2000-08,1110,
2000-09,597,
2000-10,50,
2000-11,1678,
2000-12,267,
2001-01,256,
2001-02,337,
2001-03,1215,
2001-04,695,
2001-05,2105,
2001-06,876,
2001-07,3300,
2001-08,155,
2001-09,661,
2001-10,303,
2001-11,125,
2001-12,1300,
2002-01,3351,
2002-02,732,
2002-03,64,
2002-04,5382,
2002-05,1420,
2002-06,656,
2002-07,1861,
2002-08,608,
2002-09,1617,
2002-10,697,
2002-11,353,
2002-12,833,
2003-01,2302,
2003-02,2155,
2003-03,2836,
2003-04,3366,
2003-05,2810,
2003-06,2159,
2003-07,1778,
2003-08,810,
2003-09,632,
2003-10,1159,
2003-11,495,
2003-12,2008,
2004-01,354,
2004-02,1963,
2004-03,1697,
2004-04,716,
2004-05,2315,
2004-06,3566,
2004-07,10710,
2004-08,1223,
2004-09,1373,
2004-10,3721,
2004-11,2682,
2004-12,1197,
2005-01,888,
2005-02,1006,
2005-03,1933,
2005-04,1107,
2005-05,3062,
2005-06,1673,
2005-07,3172,
2005-08,710,
2005-09,2945,
2005-10,1539,
2005-11,2263,
2005-12,4054,
2006-01,2491,
2006-02,805,
2006-03,1553,
2006-04,3719,
2006-05,5544,
2006-06,863,
2006-07,503,
2006-08,6603,
2006-09,4164,
2006-10,1647,
2006-11,78,
2006-12,2005,
2007-01,984,
2007-02,576,
2007-03,1075,
2007-04,1602,
2007-05,1978,
2007-06,1372,
2007-07,1182,
2007-08,1227,
2007-09,2410,
2007-10,502,
2007-11,1079,
2007-12,1056,
2008-01,547,
2008-02,3853,
2008-03,787,
2008-04,1770,
2008-05,2526,
2008-06,2660,
2008-07,2454,
2008-08,28782,
2008-09,2650,
2008-10,3306,
2008-11,3557,
2008-12,42201,
2009-01,4461,
2009-02,16985,
2009-03,5711,
2009-04,7285,
2009-05,5557,
2009-06,8701,
2009-07,5390,
2009-08,1754,
2009-09,6430,
2009-10,7322,
2009-11,5470,
2009-12,1313,
2010-01,6809,
2010-02,6077,
2010-03,7182,
2010-04,4277,
2010-05,1422,
2010-06,3220,
2010-07,3135,
2010-08,4091,
2010-09,4146,
2010-10,5600,
2010-11,5504,
2010-12,2191,
2011-01,16461,
2011-02,9905,
2011-03,8052,
2011-04,8141,
2011-05,7751,
2011-06,10762,
2011-07,8459,
2011-08,3615,
2011-09,3124,
2011-10,2660,
2011-11,5272,
2011-12,2413,
2012-01,1373,
2012-02,3594,
2012-03,8203,
2012-04,4346,
2012-05,3191,
2012-06,4982,
2012-07,5644,
2012-08,2051,
2012-09,6331,
2012-10,5617,
2012-11,9741,
2012-12,8186,
2013-01,3081,
2013-02,5392,
2013-03,8041,
2013-04,6296,
2013-05,5770,
2013-06,7268,
2013-07,5442,
2013-08,3725,
2013-09,3476,
2013-10,7351,
2013-11,7094,
2013-12,3694,
2014-01,8279,
2014-02,6962,
2014-03,6396,
2014-04,8150,
2014-05,5531,
2014-06,3509,
2014-07,9710,
2014-08,2172,
2014-09,8843,
2014-10,6850,
2014-11,6956,
2014-12,6515,
"","General: Corporate bonds (Non-MFIs) comprise non-financial corporations, insurance corporations and other financial intermediaries.",
